date,time,city,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
2021-01-14,300,Houston,10,49,7,12,216,SW,113,Clear,0.0,0.0,63,10,6,1019,31,0,10,49,3,37,8,46,10,17,8,46,1
2021-01-14,600,Houston,9,49,6,10,215,SW,113,Sunny,0.0,0.0,68,10,6,1018,31,0,9,49,4,39,8,46,10,15,8,46,3
2021-01-14,900,Houston,10,51,8,13,210,SSW,113,Sunny,0.0,0.0,67,10,6,1018,31,0,10,51,4,40,9,47,12,19,9,47,4
2021-01-14,1200,Houston,15,59,10,16,220,SW,113,Sunny,0.0,0.0,57,10,6,1017,31,0,15,59,6,44,14,58,13,21,14,58,4
2021-01-14,1500,Houston,19,66,11,18,230,SW,113,Sunny,0.0,0.0,47,10,6,1015,30,7,19,66,7,45,19,66,13,21,19,66,5
2021-01-14,1800,Houston,19,66,8,12,280,W,116,Partly cloudy,0.0,0.0,50,10,6,1014,30,3,19,66,8,47,19,66,9,15,19,66,1
2021-01-14,2100,Houston,16,61,8,12,329,NNW,113,Clear,0.0,0.0,56,10,6,1016,30,0,16,61,7,45,16,60,11,17,16,60,1
2021-01-15,0,Houston,13,55,11,17,11,N,113,Clear,0.0,0.0,45,10,6,1018,31,0,13,55,1,34,11,51,17,27,11,51,1
2021-01-15,300,Houston,12,53,9,14,237,WSW,113,Clear,0.0,0.0,39,10,6,1019,31,0,12,53,-2,29,10,50,12,20,10,50,1
2021-01-15,600,Houston,11,52,6,10,343,NNW,113,Sunny,0.0,0.0,41,10,6,1020,31,0,11,52,-2,29,10,50,8,12,10,50,4
2021-01-15,900,Houston,10,51,7,12,333,NNW,113,Sunny,0.0,0.0,36,10,6,1021,31,2,10,51,-4,24,9,48,9,14,9,48,4
2021-01-15,1200,Houston,12,54,12,19,320,NW,116,Partly cloudy,0.0,0.0,24,10,6,1022,31,3,12,54,-8,18,11,51,14,23,11,51,4
2021-01-15,1500,Houston,14,57,16,25,309,NW,116,Partly cloudy,0.0,0.0,20,10,6,1020,31,1,14,57,-9,16,12,54,18,29,12,54,4
2021-01-15,1800,Houston,13,55,15,24,308,NW,113,Clear,0.0,0.0,23,10,6,1020,31,0,13,55,-8,18,11,52,20,33,11,52,1
2021-01-15,2100,Houston,12,53,10,16,301,WNW,113,Clear,0.0,0.0,26,10,6,1021,31,0,12,53,-7,19,10,50,15,24,10,50,1
2021-01-16,0,Houston,10,51,10,17,293,WNW,113,Clear,0.0,0.0,28,10,6,1021,31,0,10,51,-8,18,8,47,17,27,8,47,1
2021-01-16,300,Houston,9,48,9,15,295,WNW,113,Clear,0.0,0.0,31,10,6,1021,31,0,9,48,-7,19,7,44,15,25,7,44,1
2021-01-16,600,Houston,8,47,8,13,298,WNW,113,Sunny,0.0,0.0,34,10,6,1021,31,0,8,47,-7,20,6,43,13,21,6,43,3
2021-01-16,900,Houston,9,48,7,12,311,NW,113,Sunny,0.0,0.0,34,10,6,1022,31,0,9,48,-6,21,7,44,9,15,7,44,3
2021-01-16,1200,Houston,12,53,8,13,320,NW,113,Sunny,0.0,0.0,24,10,6,1023,31,0,12,53,-9,17,10,50,9,15,10,50,4
2021-01-16,1500,Houston,14,57,9,14,313,NW,113,Sunny,0.0,0.0,20,10,6,1020,31,0,14,57,-9,17,13,55,10,17,13,55,4
2021-01-16,1800,Houston,13,56,7,11,319,NW,113,Clear,0.0,0.0,25,10,6,1019,31,0,15,58,-5,23,13,55,8,13,13,55,1
2021-01-16,2100,Houston,10,50,3,5,343,NNW,113,Clear,0.0,0.0,30,10,6,1019,31,0,12,54,-2,28,10,50,4,6,10,50,1
2021-01-17,0,Houston,12,54,2,3,232,SW,113,Clear,0.0,0.0,33,10,6,1020,31,0,13,55,-1,29,12,54,2,3,12,54,1
2021-01-17,300,Houston,11,52,2,3,341,NNW,113,Clear,0.0,0.0,36,10,6,1020,31,33,11,52,-3,26,11,53,3,5,11,53,1
2021-01-17,600,Houston,10,50,2,3,282,WNW,116,Partly cloudy,0.0,0.0,35,10,6,1020,31,37,10,50,-5,24,10,51,3,5,10,51,4
2021-01-17,900,Houston,11,53,2,4,292,WNW,116,Partly cloudy,0.0,0.0,33,10,6,1021,31,13,11,53,-4,24,12,53,3,4,12,53,4
2021-01-17,1200,Houston,16,61,3,5,283,WNW,116,Partly cloudy,0.0,0.0,26,10,6,1022,31,3,16,61,-3,26,16,62,3,5,16,62,5
2021-01-17,1500,Houston,19,67,4,7,259,WSW,116,Partly cloudy,0.0,0.0,25,10,6,1020,31,2,19,67,-1,30,19,67,5,8,19,67,5
2021-01-17,1800,Houston,18,65,4,6,233,SW,116,Partly cloudy,0.0,0.0,32,10,6,1019,31,3,18,65,1,34,18,65,5,8,18,65,1
2021-01-17,2100,Houston,16,61,5,8,194,SSW,116,Partly cloudy,0.0,0.0,42,10,6,1020,31,2,16,61,3,38,16,61,6,9,16,61,1
2021-01-18,0,Houston,16,61,1,2,284,WNW,116,Partly cloudy,0.0,0.0,46,10,6,1021,31,1,16,61,5,40,16,61,1,2,16,61,1
2021-01-18,300,Houston,15,59,1,2,211,SSW,113,Clear,0.0,0.0,51,10,6,1021,31,0,15,59,5,41,16,60,2,3,16,60,1
2021-01-18,600,Houston,13,56,3,5,126,SE,113,Sunny,0.0,0.0,55,10,6,1020,31,0,13,56,4,40,14,56,4,7,14,56,4
2021-01-18,900,Houston,13,55,6,10,107,ESE,113,Sunny,0.0,0.0,55,10,6,1021,31,0,13,55,4,39,12,53,7,12,12,53,4
2021-01-18,1200,Houston,15,60,9,15,130,SE,113,Sunny,0.0,0.0,50,10,6,1020,31,15,15,60,5,41,15,59,11,18,15,59,5
2021-01-18,1500,Houston,18,64,12,19,143,SE,116,Partly cloudy,0.0,0.0,50,10,6,1019,31,69,18,64,7,45,18,64,14,23,18,64,5
2021-01-18,1800,Houston,17,62,13,21,138,SE,122,Overcast,0.0,0.0,54,10,6,1018,31,94,17,62,7,45,17,62,17,28,17,62,1
2021-01-18,2100,Houston,13,55,13,21,140,SE,122,Overcast,0.0,0.0,58,10,6,1019,31,97,14,57,8,46,13,55,20,32,13,55,1
2021-01-19,0,Houston,15,59,11,18,156,SSE,122,Overcast,0.1,0.0,80,10,6,1018,31,88,16,61,14,57,15,59,18,28,15,59,1
2021-01-19,300,Houston,17,63,9,14,154,SSE,176,Patchy rain possible,0.2,0.0,86,10,6,1018,31,94,17,63,15,58,17,63,15,23,17,63,1
2021-01-19,600,Houston,17,63,8,13,140,SE,353,Light rain shower,0.6,0.0,89,10,6,1019,31,84,17,63,15,59,17,63,13,22,17,63,4
2021-01-19,900,Houston,17,63,9,14,141,SE,353,Light rain shower,0.8,0.0,88,10,6,1021,31,75,17,63,15,59,17,63,14,23,17,63,4
2021-01-19,1200,Houston,18,65,10,15,147,SSE,353,Light rain shower,1.2,0.0,82,10,6,1022,31,78,18,65,15,59,18,65,14,23,18,65,4
2021-01-19,1500,Houston,20,67,10,15,145,SE,353,Light rain shower,0.5,0.0,74,10,6,1022,31,74,20,67,15,58,20,67,13,21,20,67,4
2021-01-19,1800,Houston,19,66,8,13,137,SE,176,Patchy rain possible,0.1,0.0,75,10,6,1023,31,60,19,66,14,58,19,66,12,19,19,66,1
2021-01-19,2100,Houston,18,64,7,12,138,SE,176,Patchy rain possible,0.0,0.0,82,10,6,1025,31,65,18,64,15,58,18,64,12,19,18,64,1
2021-01-20,0,Houston,16,61,6,9,85,E,116,Partly cloudy,0.0,0.0,88,10,6,1027,31,37,16,61,14,57,16,61,9,14,16,61,1
2021-01-20,300,Houston,15,59,5,8,63,ENE,116,Partly cloudy,0.0,0.0,91,10,6,1027,31,53,15,59,14,57,15,59,8,13,15,59,1
2021-01-20,600,Houston,15,58,6,9,66,ENE,116,Partly cloudy,0.0,0.0,92,10,6,1027,31,53,15,58,13,56,14,58,9,15,14,58,4
2021-01-20,900,Houston,15,59,7,11,81,E,116,Partly cloudy,0.0,0.0,88,10,6,1027,31,43,15,59,13,55,15,59,10,16,15,59,5
2021-01-20,1200,Houston,18,65,7,11,116,ESE,116,Partly cloudy,0.0,0.0,73,10,6,1026,31,39,18,65,13,56,18,65,8,13,18,65,5
2021-01-20,1500,Houston,21,70,8,13,143,SE,116,Partly cloudy,0.0,0.0,64,10,6,1024,31,58,23,73,14,57,21,70,9,15,21,70,6
2021-01-20,1800,Houston,20,68,7,12,148,SSE,119,Cloudy,0.0,0.0,72,10,6,1023,31,49,21,70,15,59,20,68,10,15,20,68,1
2021-01-20,2100,Houston,19,65,8,13,145,SE,116,Partly cloudy,0.0,0.0,82,10,6,1023,31,55,19,65,15,60,19,65,12,19,19,65,1
2021-01-21,0,Houston,17,63,9,14,170,S,116,Partly cloudy,0.0,0.0,88,10,6,1022,31,34,17,63,15,60,17,63,15,24,17,63,1
2021-01-21,300,Houston,17,63,6,9,191,S,116,Partly cloudy,0.0,0.0,91,10,6,1021,31,51,17,63,16,60,17,63,10,16,17,63,1
2021-01-21,600,Houston,17,62,5,8,193,SSW,116,Partly cloudy,0.0,0.0,95,5,2,1020,31,78,17,62,16,61,17,62,8,13,17,62,5
2021-01-21,900,Houston,18,64,8,13,193,SSW,143,Mist,0.0,0.0,92,7,4,1019,31,66,18,64,16,62,18,64,12,20,18,64,4
2021-01-21,1200,Houston,20,67,9,15,200,SSW,116,Partly cloudy,0.0,0.0,85,10,6,1018,31,85,20,67,17,63,20,67,13,21,20,67,5
2021-01-21,1500,Houston,21,71,9,14,199,SSW,122,Overcast,0.1,0.0,79,10,6,1015,30,100,23,74,18,64,21,71,12,19,21,71,5
2021-01-21,1800,Houston,21,70,9,15,191,SSW,353,Light rain shower,0.3,0.0,82,10,6,1014,30,90,22,71,18,64,21,70,14,22,21,70,1
2021-01-21,2100,Houston,20,68,10,16,190,S,353,Light rain shower,0.1,0.0,86,10,6,1013,30,79,20,68,18,64,20,68,15,24,20,68,1
2021-01-22,0,Houston,20,67,9,15,204,SSW,176,Patchy rain possible,0.2,0.0,92,10,6,1012,30,100,20,67,18,65,20,67,15,24,20,67,1
2021-01-22,300,Houston,19,67,9,15,216,SW,353,Light rain shower,0.2,0.0,93,5,2,1012,30,100,19,67,18,65,19,67,15,23,19,67,1
2021-01-22,600,Houston,20,67,8,13,228,SW,266,Light drizzle,0.3,0.0,94,7,4,1012,30,77,20,67,19,65,20,67,12,20,20,67,4
2021-01-22,900,Houston,20,68,6,10,246,WSW,353,Light rain shower,0.1,0.0,93,10,6,1012,30,88,20,68,19,66,20,68,10,15,20,68,4
2021-01-22,1200,Houston,21,70,5,8,265,W,122,Overcast,0.0,0.0,83,10,6,1013,30,71,23,73,18,64,21,70,7,11,21,70,5
2021-01-22,1500,Houston,23,73,5,8,282,WNW,116,Partly cloudy,0.0,0.0,66,10,6,1012,30,85,25,76,16,60,23,73,6,9,25,76,6
2021-01-22,1800,Houston,22,71,3,5,330,NNW,122,Overcast,0.0,0.0,66,10,6,1012,30,49,22,72,15,59,22,71,4,7,22,71,1
2021-01-22,2100,Houston,20,68,5,8,130,SE,116,Partly cloudy,0.0,0.0,77,10,6,1014,30,12,20,68,16,60,20,68,7,11,20,68,1
2021-01-23,0,Houston,18,65,4,7,59,ENE,116,Partly cloudy,0.0,0.0,81,10,6,1015,30,36,18,65,15,59,18,65,6,10,18,65,1
2021-01-23,300,Houston,17,62,8,12,67,ENE,116,Partly cloudy,0.0,0.0,87,10,6,1016,30,74,17,62,15,58,17,62,11,18,17,62,1
2021-01-23,600,Houston,16,60,8,13,77,ENE,119,Cloudy,0.0,0.0,86,10,6,1016,30,78,16,60,13,56,16,60,11,18,16,60,4
2021-01-23,900,Houston,16,60,7,11,82,E,119,Cloudy,0.0,0.0,83,10,6,1017,31,88,16,60,13,55,16,60,9,14,16,60,4
2021-01-23,1200,Houston,17,62,8,12,84,E,122,Overcast,0.0,0.0,78,10,6,1018,31,91,17,62,13,55,17,62,9,15,17,62,4
2021-01-23,1500,Houston,18,64,8,13,91,E,122,Overcast,0.0,0.0,76,10,6,1016,30,80,18,64,14,56,18,64,10,15,18,64,4
2021-01-23,1800,Houston,18,64,9,14,106,ESE,119,Cloudy,0.0,0.0,79,10,6,1015,30,92,18,64,14,58,18,64,12,19,18,64,1
2021-01-23,2100,Houston,17,63,9,15,107,ESE,122,Overcast,0.1,0.0,85,10,6,1015,30,100,17,63,15,58,17,63,13,21,17,63,1
2021-01-24,0,Houston,19,67,6,10,144,SE,296,Light rain,1.2,0.0,93,9,5,1014,30,100,19,67,18,65,19,67,10,16,19,67,1
2021-01-24,300,Houston,20,67,7,12,157,SSE,296,Light rain,0.8,0.0,94,10,6,1013,30,92,20,67,19,65,20,67,11,18,20,67,1
2021-01-24,600,Houston,19,67,9,15,164,SSE,353,Light rain shower,0.8,0.0,94,10,6,1012,30,76,19,67,18,65,19,67,15,23,19,67,4
2021-01-24,900,Houston,20,68,10,15,165,SSE,353,Light rain shower,0.4,0.0,93,10,6,1012,30,90,20,68,19,66,20,68,15,24,20,68,5
2021-01-24,1200,Houston,23,74,13,21,172,S,353,Light rain shower,0.4,0.0,78,10,6,1012,30,100,24,76,19,66,23,74,17,28,24,76,5
2021-01-24,1500,Houston,24,74,15,24,173,S,353,Light rain shower,0.3,0.0,74,10,6,1009,30,100,25,78,19,66,24,74,20,32,25,78,5
2021-01-24,1800,Houston,22,72,14,23,170,S,353,Light rain shower,0.2,0.0,81,10,6,1008,30,100,25,76,19,66,22,72,20,33,25,76,1
2021-01-24,2100,Houston,22,71,14,22,171,S,353,Light rain shower,0.1,0.0,87,10,6,1007,30,100,24,76,20,67,22,71,21,33,22,71,1
2021-01-25,0,Houston,22,71,13,21,169,S,176,Patchy rain possible,0.3,0.0,89,10,6,1009,30,100,24,76,20,68,22,71,20,32,22,71,1
2021-01-25,300,Houston,22,71,15,23,173,S,353,Light rain shower,0.3,0.0,87,10,6,1007,30,100,24,76,20,67,22,71,23,37,22,71,1
2021-01-25,600,Houston,22,71,14,23,187,S,353,Light rain shower,0.3,0.0,86,10,6,1007,30,100,24,76,19,67,22,71,22,35,22,71,5
2021-01-25,900,Houston,22,71,15,24,203,SSW,353,Light rain shower,0.4,0.0,84,10,6,1008,30,100,24,76,19,66,22,71,23,37,22,71,5
2021-01-25,1200,Houston,20,69,11,17,276,W,353,Light rain shower,0.5,0.0,50,10,6,1008,30,88,21,70,9,47,20,69,15,24,20,69,5
2021-01-25,1500,Houston,22,72,9,15,305,NW,353,Light rain shower,0.2,0.0,30,10,6,1007,30,27,22,72,3,38,22,72,11,18,22,72,5
2021-01-25,1800,Houston,22,72,6,10,292,WNW,113,Clear,0.0,0.0,30,10,6,1008,30,0,23,74,5,41,22,72,7,12,23,74,1
2021-01-25,2100,Houston,20,69,3,5,303,WNW,113,Clear,0.0,0.0,35,10,6,1010,30,12,21,70,5,41,20,69,4,7,20,69,1
2021-01-26,0,Houston,20,67,3,5,220,SW,113,Clear,0.0,0.0,41,10,6,1011,30,0,22,72,8,46,20,67,3,5,20,67,1
2021-01-26,300,Houston,19,66,3,5,112,ESE,113,Clear,0.0,0.0,36,10,6,1011,30,3,20,68,4,39,19,66,5,8,19,66,1
2021-01-26,600,Houston,18,64,4,6,70,ENE,116,Partly cloudy,0.0,0.0,30,10,6,1010,30,30,18,64,-0,31,18,64,6,10,18,64,5
2021-01-26,900,Houston,18,64,3,5,102,ESE,116,Partly cloudy,0.0,0.0,30,10,6,1012,30,52,18,64,0,32,18,64,4,7,18,64,5
2021-01-26,1200,Houston,19,66,5,8,85,E,116,Partly cloudy,0.0,0.0,31,10,6,1012,30,86,19,66,2,35,19,66,6,9,19,66,5
2021-01-26,1500,Houston,20,68,6,9,65,ENE,122,Overcast,0.0,0.0,35,10,6,1010,30,100,20,68,4,39,20,68,7,11,20,68,5
2021-01-26,1800,Houston,20,67,6,9,70,ENE,122,Overcast,0.0,0.0,43,10,6,1010,30,98,20,67,7,44,20,67,7,12,20,67,1
2021-01-26,2100,Houston,19,66,6,10,76,ENE,122,Overcast,0.0,0.0,51,10,6,1011,30,87,19,66,8,47,19,66,9,14,19,66,1
2021-01-27,0,Houston,20,67,3,4,137,SE,116,Partly cloudy,0.0,0.0,49,10,6,1012,30,26,20,67,9,47,20,67,4,6,20,67,1
2021-01-27,300,Houston,18,65,8,13,262,W,116,Partly cloudy,0.0,0.0,47,10,6,1014,30,77,18,65,7,44,18,65,11,18,18,65,1
2021-01-27,600,Houston,16,61,14,22,339,NNW,122,Overcast,0.0,0.0,47,10,6,1017,31,46,16,61,5,40,16,61,19,30,16,61,4
2021-01-27,900,Houston,15,59,13,21,355,N,116,Partly cloudy,0.0,0.0,48,10,6,1021,31,10,15,59,4,40,15,59,17,28,15,59,5
2021-01-27,1200,Houston,18,64,12,19,349,NNW,116,Partly cloudy,0.0,0.0,34,10,6,1024,31,11,18,64,1,34,18,64,15,23,18,64,5
2021-01-27,1500,Houston,20,67,12,19,115,ESE,116,Partly cloudy,0.0,0.0,24,10,6,1024,31,26,20,67,-2,29,20,67,14,22,20,67,5
2021-01-27,1800,Houston,19,65,11,18,4,N,116,Partly cloudy,0.0,0.0,27,10,6,1025,31,35,19,65,-1,30,19,65,15,24,19,65,1
2021-01-27,2100,Houston,16,61,11,18,18,NNE,116,Partly cloudy,0.0,0.0,42,10,6,1028,31,34,16,61,3,37,15,59,15,25,15,59,1
2021-01-28,0,Houston,14,57,10,17,21,NNE,122,Overcast,0.0,0.0,48,10,6,1030,31,93,14,57,3,38,13,56,14,23,13,56,1
2021-01-28,300,Houston,12,54,10,17,29,NNE,122,Overcast,0.0,0.0,54,10,6,1031,31,93,12,54,3,38,10,51,14,22,10,51,1
2021-01-28,600,Houston,10,50,10,15,44,NE,122,Overcast,0.0,0.0,64,10,6,1032,31,45,10,50,4,38,8,47,13,21,8,47,3
2021-01-28,900,Houston,10,49,9,15,61,ENE,116,Partly cloudy,0.0,0.0,66,10,6,1034,31,27,10,49,4,38,7,45,11,18,7,45,3
2021-01-28,1200,Houston,12,53,8,13,71,ENE,116,Partly cloudy,0.0,0.0,51,10,6,1034,31,32,12,53,2,35,11,51,9,14,11,51,4
2021-01-28,1500,Houston,15,59,6,10,73,ENE,116,Partly cloudy,0.0,0.0,36,10,6,1032,31,15,15,59,0,32,15,58,7,12,15,58,5
2021-01-28,1800,Houston,15,58,6,10,79,E,116,Partly cloudy,0.0,0.0,39,10,6,1031,31,17,15,58,1,33,14,58,7,12,14,58,1
2021-01-28,2100,Houston,13,56,6,10,103,ESE,116,Partly cloudy,0.0,0.0,45,10,6,1031,31,16,13,56,1,35,12,54,8,13,12,54,1
2021-01-29,0,Houston,12,54,5,9,118,ESE,116,Partly cloudy,0.0,0.0,51,10,6,1030,31,11,12,54,3,37,12,53,7,11,12,53,1
2021-01-29,300,Houston,11,53,4,6,117,ESE,116,Partly cloudy,0.0,0.0,59,10,6,1029,31,27,11,53,4,39,11,52,5,9,11,52,1
2021-01-29,600,Houston,11,51,5,8,81,E,116,Partly cloudy,0.0,0.0,66,10,6,1027,31,15,11,51,5,40,10,50,6,10,10,50,4
2021-01-29,900,Houston,11,51,6,10,69,ENE,116,Partly cloudy,0.0,0.0,68,10,6,1027,31,38,11,51,5,41,9,49,8,12,9,49,4
2021-01-29,1200,Houston,14,57,8,12,112,ESE,116,Partly cloudy,0.0,0.0,60,10,6,1026,31,68,14,57,6,44,14,56,9,14,14,56,4
2021-01-29,1500,Houston,17,62,10,16,137,SE,119,Cloudy,0.0,0.0,59,10,6,1023,31,84,17,62,8,47,17,62,11,18,17,62,4
2021-01-29,1800,Houston,16,61,10,16,135,SE,122,Overcast,0.0,0.0,65,10,6,1021,31,80,16,61,9,49,16,61,13,21,16,61,1
2021-01-29,2100,Houston,16,60,10,16,138,SE,119,Cloudy,0.0,0.0,71,10,6,1020,31,72,16,60,11,51,16,60,15,23,16,60,1
2021-01-30,0,Houston,15,60,9,14,154,SSE,116,Partly cloudy,0.0,0.0,75,10,6,1019,31,79,15,60,11,51,15,59,14,23,15,59,1
2021-01-30,300,Houston,16,61,9,15,168,SSE,122,Overcast,0.0,0.0,77,10,6,1017,30,84,16,61,12,53,16,61,16,25,16,61,1
2021-01-30,600,Houston,16,62,11,18,175,S,119,Cloudy,0.0,0.0,81,10,6,1014,30,91,16,62,13,55,16,62,18,30,16,62,4
2021-01-30,900,Houston,18,64,13,21,180,S,122,Overcast,0.0,0.0,81,10,6,1013,30,89,18,64,14,58,18,64,21,34,18,64,4
2021-01-30,1200,Houston,20,67,15,23,189,S,119,Cloudy,0.0,0.0,77,10,6,1012,30,89,20,67,16,60,20,67,22,36,20,67,4
2021-01-30,1500,Houston,21,69,13,21,205,SSW,122,Overcast,0.1,0.0,79,5,2,1011,30,97,21,69,17,62,21,69,19,31,21,69,5
2021-01-30,1800,Houston,20,68,10,15,226,SW,266,Light drizzle,0.7,0.0,87,7,4,1011,30,100,20,68,18,64,20,68,15,24,20,68,1
2021-01-30,2100,Houston,16,60,7,11,230,SW,296,Light rain,0.7,0.0,92,10,6,1012,30,81,18,64,19,65,16,60,11,17,16,60,1
2021-01-31,0,Houston,18,64,8,12,250,WSW,353,Light rain shower,0.4,0.0,93,10,6,1014,30,68,18,64,17,62,18,64,13,21,18,64,1
2021-01-31,300,Houston,17,62,7,12,277,W,176,Patchy rain possible,0.1,0.0,72,10,6,1014,30,24,17,62,12,53,17,62,11,18,17,62,1
2021-01-31,600,Houston,16,60,7,11,306,NW,113,Sunny,0.0,0.0,48,10,6,1016,30,0,16,60,5,40,15,59,11,17,15,59,5
2021-01-31,900,Houston,15,59,10,15,331,NNW,113,Sunny,0.0,0.0,42,10,6,1019,31,0,15,59,3,37,15,59,13,22,15,59,5
2021-01-31,1200,Houston,17,63,12,19,334,NNW,113,Sunny,0.0,0.0,39,10,6,1022,31,0,17,63,3,38,17,63,15,23,17,63,5
2021-01-31,1500,Houston,19,66,13,22,329,NNW,113,Sunny,0.0,0.0,34,10,6,1021,31,0,19,66,3,37,19,66,15,25,19,66,5
2021-01-31,1800,Houston,18,64,14,22,330,NNW,113,Clear,0.0,0.0,37,10,6,1022,31,0,18,64,3,37,18,64,18,30,18,64,1
2021-01-31,2100,Houston,15,59,13,21,341,NNW,113,Clear,0.0,0.0,42,10,6,1024,31,0,15,59,2,36,14,57,19,30,14,57,1
